t,0.050000,0.150000,0.250000,0.350000,0.450000,0.550000,0.650000,0.750000,0.850000,0.950000,1.050000,1.150000,1.250000,1.350000,1.450000,1.550000,1.650000,1.750000,1.850000,1.950000,2.050000,2.150000,2.250000,2.350000,2.450000,2.550000,2.650000,2.750000,2.850000,2.950000,3.050000,3.150000,3.250000,3.350000,3.450000,3.550000,3.650000,3.750000,3.850000,3.950000,4.050000,4.150000,4.250000,4.350000,4.450000,4.550000,4.650000,4.750000,4.850000,4.950000,5.050000,5.150000,5.250000,5.350000,5.450000,5.550000,5.650000,5.750000,5.850000,5.950000,6.050000,6.150000,6.250000,6.350000,6.450000,6.550000,6.650000,6.750000,6.850000,6.950000,7.050000,7.150000,7.250000,7.350000,7.450000,7.550000,7.650000,7.750000,7.850000,7.950000,8.050000,8.150000,8.250000,8.350000,8.450000,8.550000,8.650000,8.750000,8.850000,8.950000,9.050000,9.150000,9.250000,9.350000,9.450000,9.550000,9.650000,9.750000,9.850000,9.950000
9.000000,3.879934379e-06,0.0001231335494,0.0001602419922,0.0001742583137,0.0001786329187,0.0001797313306,0.0001799557183,0.0001799937792,0.000179999245,0.0001799999223,0.0001800000108,0.0001800001237,0.0001800007674,0.0001800042944,0.0001800217894,0.0001801002188,0.0001804172527,0.0001815651413,0.0001852263357,0.000195190012,0.0002174467275,0.0002576571052,0.0003182483346,0.000398688193,0.0004973081487,0.0006123903614,0.0007424748042,0.0008863681266,0.001043088528,0.001211812628,0.001391835332,0.001582540959,0.001783382337,0.001993865266,0.002213536534,0.002441974242,0.002678779575,0.002923569312,0.003175968428,0.003435602046,0.003702085551,0.003975010642,0.004253921804,0.004538267137,0.004827268502,0.005119497543,0.005411236307,0.005689242125,0.005895618029,0.005760516981,0.004370118869,0.001556371182,0.0002764206579,0.0001818780341,0.0001800292053,0.000180000429,0.0001800000059,0.0001800000001,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018
10.000000,3.424020231e-06,0.0001290907588,0.0001721041321,0.0001906024024,0.0001973593321,0.0001993805507,0.0001998772809,0.0001999791773,0.0001999969347,0.0001999996061,0.0001999999694,0.0002000000959,0.0002000006221,0.000200003498,0.0002000178316,0.0002000824366,0.0002003451588,0.0002013028016,0.0002043805038,0.000212829299,0.0002318866985,0.0002666637374,0.0003195154798,0.0003900691788,0.0004768051638,0.000578115897,0.0006926382018,0.000819273189,0.0009571319235,0.001105480866,0.001263700806,0.001431257881,0.001607683143,0.001792557849,0.001985502528,0.002186168552,0.002394231369,0.002609384793,0.002831335908,0.003059800187,0.003294496372,0.003535140509,0.003781437947,0.004033070563,0.004289671465,0.004550761892,0.004815557422,0.005082264084,0.005345149492,0.005580924148,0.005681721405,0.005178343911,0.003098611817,0.0007581492171,0.0002226349698,0.0002004374006,0.000200007591,0.0002000001237,0.0002000000019,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
11.000000,2.994574761e-06,0.0001340015569,0.000182437002,0.0002056436672,0.0002153412689,0.0002187225401,0.0002197019132,0.000219940126,0.0002199895255,0.0002199983888,0.0002199997912,0.000220000053,0.0002200004943,0.000220002807,0.0002200143817,0.0002200668507,0.0002202815909,0.0002210700256,0.0002236254696,0.0002307131114,0.0002469014838,0.0002768552719,0.000322952361,0.000385042997,0.0004617761805,0.0005516398142,0.000653337196,0.0007658305591,0.0008882924145,0.001020050602,0.001160545977,0.001309302658,0.001465907378,0.001629994956,0.001801237784,0.001979337981,0.002164021327,0.002355032398,0.002552130479,0.002755085979,0.002963677058,0.003177686213,0.003396896458,0.003621086443,0.003850023039,0.004083447383,0.004321041819,0.004562333653,0.004806363769,0.005050378354,0.005284034108,0.005461551326,0.005371595215,0.004279317044,0.001808224517,0.000382971079,0.000224763989,0.0002201018071,0.0002200020155,0.0002200000371,0.0002200000006,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022
12.000000,2.58246068e-06,0.0001380293466,0.0001913300947,0.0002192742446,0.0002323756395,0.0002375997759,0.000239351647,0.0002398484344,0.0002399690219,0.0002399944114,0.000239999111,0.0002399999332,0.0002400003747,0.0002400022185,0.0002400114349,0.0002400534615,0.0002402266316,0.0002408673692,0.0002429633359,0.0002488445794,0.0002624778418,0.0002881384325,0.0003282706265,0.0003829902596,0.0004511402775,0.0005313023528,0.0006222279528,0.0007229169349,0.0008325802194,0.0009505861568,0.00107641704,0.001209638155,0.001349876432,0.001496805632,0.001650135855,0.001809605884,0.00197497744,0.002146030718,0.002322560799,0.002504374662,0.002691288564,0.002883125643,0.003079713536,0.003280881818,0.003486458862,0.003696267291,0.003910115821,0.004127780847,0.00434895531,0.004573080672,0.004798714041,0.005020856555,0.005218636278,0.005296652075,0.004853055728,0.00304609295,0.000872250194,0.0002756060766,0.0002409667003,0.0002400232867,0.0002400005223,0.0002400000109,0.0002400000002,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024
13.000000,2.203883997e-06,0.0001413192563,0.0001989045788,0.0002314483272,0.0002482822942,0.0002558309888,0.0002587158448,0.0002596556765,0.0002599189575,0.0002599831094,0.0002599968641,0.0002599995227,0.0002600002242,0.0002600017205,0.0002600089648,0.000260042173,0.0002601799803,0.0002606940496,0.0002623923252,0.0002672187081,0.0002785947374,0.0003004338254,0.0003352536505,0.0003834600154,0.0004441183001,0.000515913321,0.0005976364157,0.000688309017,0.0007871631579,0.0008935916857,0.001007104124,0.001127294344,0.001253818145,0.001386377813,0.001524711332,0.001668584665,0.00181778608,0.001972121848,0.0021314129,0.002295492123,0.002464202113,0.002637393226,0.002814921811,0.002996648501,0.003182436415,0.003372149056,0.003565647381,0.003762784798,0.003963396366,0.004167270062,0.004374056239,0.004582940864,0.004791328134,0.004989030696,0.005131119389,0.005017000392,0.003985623045,0.00174817509,0.0004337877129,0.0002667193398,0.0002601941637,0.000260005228,0.0002600001311,0.0002600000031,0.0002600000001,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026
14.000000,1.840656269e-06,0.0001439974742,0.0002052984835,0.0002421772743,0.0002629214096,0.000273227374,0.0002776526203,0.0002792872258,0.0002798092004,0.0002799546322,0.000279990351,0.0002799981859,0.0002799999107,0.0002800012805,0.0002800069269,0.0002800328223,0.0002801410631,0.0002805483008,0.000281907721,0.0002858240908,0.0002952242,0.0003136699768,0.0003437335722,0.0003861174437,0.0004401377973,0.0005046009602,0.0005783387549,0.0006603844779,0.0007499783601,0.0008465250789,0.0009495500514,0.001058665802,0.001173548243,0.001293920317,0.001419540666,0.001550195628,0.001685693463,0.001825860062,0.001970535674,0.002119572344,0.002272831844,0.002430183948,0.002591504948,0.002756676318,0.002925583451,0.003098114358,0.003274158201,0.003453603331,0.003636334087,0.003822224177,0.004011119764,0.00420278816,0.004396739891,0.004591541364,0.004781911952,0.004945587024,0.004982949513,0.004496130943,0.002756785732,0.000829162486,0.0003150893724,0.0002812296417,0.0002800388485,0.0002800011515,0.0002800000319,0.0002800000008,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028
15.000000,1.504316961e-06,0.0001461717049,0.0002106546541,0.0002515191172,0.0002762035135,0.0002896109612,0.0002959962899,0.0002986388036,0.000299590103,0.0002998899989,0.0002999735194,0.0002999942705,0.0002999990389,0.000300000805,0.0003000052569,0.0003000252039,0.0003001091319,0.0003004277029,0.0003015027564,0.0003046445878,0.0003123324721,0.0003277793539,0.0003535755199,0.0003907092726,0.000438772099,0.0004967168426,0.0005634246185,0.0006379368175,0.0007194927422,0.0008074987848,0.0009014868912,0.001001080039,0.001105967128,0.001215885496,0.001330608826,0.00144993868,0.001573698469,0.001701729049,0.001833885423,0.001970034208,0.002110051638,0.00225382195,0.002401236042,0.002552190315,0.002706585647,0.002864326425,0.003025319592,0.003189473574,0.003356696932,0.003526896228,0.003699971816,0.003875807479,0.004054240115,0.0042349584,0.004417126563,0.004597858781,0.00476555446,0.004869450149,0.00469110984,0.003585273967,0.001506650998,0.0004362524175,0.0003061899467,0.0003002260366,0.0003000077547,0.0003000002499,0.0003000000076,0.0003000000002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
16.000000,1.198025042e-06,0.0001479328651,0.0002151123699,0.0002595660511,0.0002880920666,0.0003048315744,0.0003135701252,0.0003175773239,0.0003191872893,0.0003197561683,0.0003199342011,0.0003199839547,0.0003199965623,0.0003200000311,0.000320003848,0.0003200190852,0.0003200833462,0.0003203294612,0.0003211693905,0.0003236608506,0.0003298812468,0.0003426956341,0.0003646660794,0.0003970392746,0.0004396986318,0.000491772296,0.0005522069047,0.0006200540956,0.0006945467989,0.0007750852235,0.0008611999667,0.0009525174344,0.001048733454,0.001149594527,0.001254884785,0.001364416906,0.00147802569,0.001595563432,0.001716896507,0.001841902798,0.0019704697,0.002102492542,0.002237873314,0.002376519593,0.002518343634,0.002663261562,0.002811192622,0.002962058451,0.003115782284,0.003272287986,0.003431498593,0.003593333539,0.003757702091,0.003924484772,0.004093473413,0.004264156526,0.004434881072,0.004599317693,0.004730645126,0.00471128126,0.004106685735,0.00233387931,0.0007117093744,0.0003454477572,0.0003210757142,0.0003200419483,0.0003200015446,0.0003200000537,0.0003200000018,0.0003200000001,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032
17.000000,8.85308748e-07,0.0001493569214,0.0002188021192,0.0002664324246,0.0002986001679,0.0003187798346,0.0003302025362,0.0003359472193,0.0003384988849,0.0003395007755,0.0003398502496,0.0003399592882,0.000339990003,0.0003399982679,0.0003400024815,0.0003400142047,0.0003400628335,0.0003402506282,0.0003408989446,0.0003428516262,0.0003478288967,0.00035835189,0.0003769046188,0.0004049500895,0.0004426690879,0.0004893942201,0.0005441601579,0.0006060369351,0.0006742495524,0.0007481863422,0.0008273699591,0.0009114240821,0.001000046115,0.001092987149,0.001190037842,0.00129101855,0.001395772392,0.001504160293,0.001616057376,0.001731350284,0.001849935127,0.001971715901,0.002096603223,0.002224513296,0.00235536706,0.002489089453,0.002625608769,0.002764856062,0.002906764583,0.003051269175,0.003198305559,0.003347809308,0.003499713969,0.003653946771,0.003810416907,0.003968978904,0.00412930586,0.004290411266,0.004448699933,0.004589475055,0.004648828678,0.004364730262,0.003097714443,0.001195433456,0.0004255053674,0.0003443129022,0.0003401887226,0.0003400078123,0.0003400003061,0.0003400000114,0.0003400000004,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034,0.00034
18.000000,6.202679216e-07,0.000150506677,0.0002218418334,0.0002722428385,0.0003077812213,0.0003313925029,0.0003457420379,0.0003535808579,0.0003573962202,0.000359047527,0.0003596847735,0.0003599052141,0.0003599740472,0.000359993857,0.0003600006523,0.0003600102345,0.0003600467304,0.0003601882947,0.0003606826871,0.000362195091,0.0003661322532,0.0003746806506,0.0003901984694,0.0004143115774,0.0004474900131,0.0004892966417,0.0005388812636,0.0005953463993,0.0006579118161,0.000725950704,0.0007989724669,0.0008765926277,0.0009585053132,0.001044462063,0.001134256545,0.001227713787,0.0013246826,0.001425030197,0.001528638317,0.001635400364,0.001745219274,0.001858005865,0.001973677559,0.002092157354,0.002213372983,0.00233725622,0.002463742281,0.002592769299,0.002724277855,0.002858210516,0.00299451138,0.00313312553,0.003273998291,0.003417073928,0.003562292766,0.003709583593,0.003858840626,0.004009846273,0.004161988943,0.004313148914,0.004454978951,0.004551922395,0.004452078542,0.003659657802,0.00184681624,0.0005946727792,0.0003749729578,0.0003607315624,0.0003600335775,0.0003600014636,0.0003600000606,0.0003600000024,0.0003600000001,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036
